ReporterISO3,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeValue in 1000 USD
EUN,European Union,JPN,Japan,2004,Export,54017035.477
EUN,European Union,KOR,Rep. of Korea,2004,Export,22300864.358
EUN,European Union,MEX,Mexico,2004,Export,18318201.507
EUN,European Union,RUS,Russian Federation,2004,Export,57360099.819
EUN,European Union,SAU,Saudi Arabia,2004,Export,15784683.712
EUN,European Union,TUR,Turkey,2004,Export,49977500.694
EUN,European Union,USA,USA,2004,Export,293094290.488
EUN,European Union,ZAF,South Africa,2004,Export,19963156.831
FRA,France,ARG,Argentina,2004,Export,669834.211
FRA,France,AUS,Australia,2004,Export,2920336.276
FRA,France,BRA,Brazil,2004,Export,2258777.397
FRA,France,CAN,Canada,2004,Export,3036697.084
FRA,France,CHN,China,2004,Export,6573206.015
FRA,France,DEU,Germany,2004,Export,62210702.757
FRA,France,GBR,United Kingdom,2004,Export,38671329.129
FRA,France,IDN,Indonesia,2004,Export,520425.556
FRA,France,IND,India,2004,Export,1609947.404
FRA,France,ITA,Italy,2004,Export,38620279.265
FRA,France,JPN,Japan,2004,Export,6646942.773
FRA,France,KOR,"Korea, Rep.",2004,Export,2612766.069
FRA,France,MEX,Mexico,2004,Export,1876730.452
FRA,France,RUS,Russian Federation,2004,Export,3915175.601
FRA,France,SAU,Saudi Arabia,2004,Export,1628226.758
FRA,France,TUR,Turkey,2004,Export,5260312.406
FRA,France,USA,United States,2004,Export,28711499.161
FRA,France,ZAF,South Africa,2004,Export,2072685.668
GBR,United Kingdom,ARG,Argentina,2004,Export,586531.699
GBR,United Kingdom,AUS,Australia,2004,Export,4418920.749
GBR,United Kingdom,BRA,Brazil,2004,Export,1451327.269
GBR,United Kingdom,CAN,Canada,2004,Export,6179371.427
GBR,United Kingdom,CHN,China,2004,Export,4360574.855
GBR,United Kingdom,DEU,Germany,2004,Export,40234412.775
GBR,United Kingdom,FRA,France,2004,Export,34662509.551
GBR,United Kingdom,IDN,Indonesia,2004,Export,731543.679
GBR,United Kingdom,IND,India,2004,Export,4305704.91
GBR,United Kingdom,ITA,Italy,2004,Export,15612833.86
GBR,United Kingdom,JPN,Japan,2004,Export,7110904.56
GBR,United Kingdom,KOR,"Korea, Rep.",2004,Export,2744468.031
GBR,United Kingdom,MEX,Mexico,2004,Export,1147711.785
GBR,United Kingdom,RUS,Russian Federation,2004,Export,2699754.505
GBR,United Kingdom,SAU,Saudi Arabia,2004,Export,2975469.807
GBR,United Kingdom,TUR,Turkey,2004,Export,3623916.644
GBR,United Kingdom,USA,United States,2004,Export,52721235.83
GBR,United Kingdom,ZAF,South Africa,2004,Export,3453977.898
IDN,Indonesia,ARG,Argentina,2004,Export,83192.803
IDN,Indonesia,AUS,Australia,2004,Export,1887359.209
IDN,Indonesia,BRA,Brazil,2004,Export,329832.073
IDN,Indonesia,CAN,Canada,2004,Export,436532.659
IDN,Indonesia,CHN,China,2004,Export,4604733.108
IDN,Indonesia,DEU,Germany,2004,Export,1654587.065
IDN,Indonesia,EUN,European Union,2004,Export,13059710.876
IDN,Indonesia,FRA,France,2004,Export,674626.128
IDN,Indonesia,GBR,United Kingdom,2004,Export,1295259.112
IDN,Indonesia,IND,India,2004,Export,2170506.761
IDN,Indonesia,ITA,Italy,2004,Export,922552.486
IDN,Indonesia,JPN,Japan,2004,Export,15962109.263
IDN,Indonesia,KOR,"Korea, Rep.",2004,Export,4830180.438
IDN,Indonesia,MEX,Mexico,2004,Export,279439.426
IDN,Indonesia,RUS,Russian Federation,2004,Export,153590.046
IDN,Indonesia,SAU,Saudi Arabia,2004,Export,418241.788
IDN,Indonesia,TUR,Turkey,2004,Export,356401.998
IDN,Indonesia,USA,United States,2004,Export,8787069.944
IDN,Indonesia,ZAF,South Africa,2004,Export,260026.381
IND,India,ARG,Argentina,2004,Export,105429.726
IND,India,AUS,Australia,2004,Export,661559.238
IND,India,BRA,Brazil,2004,Export,541043.616
IND,India,CAN,Canada,2004,Export,824650.408
IND,India,CHN,China,2004,Export,4098514.365
IND,India,DEU,Germany,2004,Export,2683453.712
IND,India,EUN,European Union,2004,Export,20405335.375
IND,India,FRA,France,2004,Export,1567638.572
IND,India,GBR,United Kingdom,2004,Export,3409430.712
IND,India,IDN,Indonesia,2004,Export,1205593.552
IND,India,ITA,Italy,2004,Export,2041334.395
IND,India,JPN,Japan,2004,Export,1847647.501
IND,India,KOR,"Korea, Rep.",2004,Export,970001.16
IND,India,MEX,Mexico,2004,Export,361797.629
IND,India,RUS,Russian Federation,2004,Export,631196.447
IND,India,SAU,Saudi Arabia,2004,Export,1374642.409
IND,India,TUR,Turkey,2004,Export,707823.459
IND,India,USA,United States,2004,Export,13105036.845
IND,India,ZAF,South Africa,2004,Export,891641.182
ITA,Italy,ARG,Argentina,2004,Export,700830.868
ITA,Italy,AUS,Australia,2004,Export,3140543.174
ITA,Italy,BRA,Brazil,2004,Export,2213416.702
ITA,Italy,CAN,Canada,2004,Export,3000519.597
ITA,Italy,CHN,China,2004,Export,5450971.386
ITA,Italy,DEU,Germany,2004,Export,47903818.525
ITA,Italy,FRA,France,2004,Export,43461580.066
ITA,Italy,GBR,United Kingdom,2004,Export,24914773.472
ITA,Italy,IDN,Indonesia,2004,Export,578549.693
ITA,Italy,IND,India,2004,Export,1540762.918
ITA,Italy,JPN,Japan,2004,Export,5353400.757
ITA,Italy,KOR,"Korea, Rep.",2004,Export,2284808.088
ITA,Italy,MEX,Mexico,2004,Export,2228808.334
ITA,Italy,RUS,Russian Federation,2004,Export,6146087.161
ITA,Italy,SAU,Saudi Arabia,2004,Export,1819659.808
ITA,Italy,TUR,Turkey,2004,Export,6923192.143
ITA,Italy,USA,United States,2004,Export,27687326.132
ITA,Italy,ZAF,South Africa,2004,Export,1397027.475
JPN,Japan,ARG,Argentina,2004,Export,436398.369
JPN,Japan,AUS,Australia,2004,Export,11814728.492
JPN,Japan,BRA,Brazil,2004,Export,2349334.605
JPN,Japan,CAN,Canada,2004,Export,7640176.202
JPN,Japan,CHN,China,2004,Export,73938662.599
JPN,Japan,DEU,Germany,2004,Export,18963509.033
JPN,Japan,EUN,European Union,2004,Export,93173677.976
JPN,Japan,FRA,France,2004,Export,8407581.751
JPN,Japan,GBR,United Kingdom,2004,Export,14976454.118
JPN,Japan,IDN,Indonesia,2004,Export,9080046.057
JPN,Japan,IND,India,2004,Export,3043678.243
JPN,Japan,ITA,Italy,2004,Export,6456121.155
JPN,Japan,KOR,"Korea, Rep.",2004,Export,44257402.368
JPN,Japan,MEX,Mexico,2004,Export,5192391.495
JPN,Japan,RUS,Russian Federation,2004,Export,3119392.204
JPN,Japan,SAU,Saudi Arabia,2004,Export,3673578.197
JPN,Japan,TUR,Turkey,2004,Export,1914960.583
JPN,Japan,USA,United States,2004,Export,128693890.067
JPN,Japan,ZAF,South Africa,2004,Export,2907557.667
KOR,"Korea, Rep.",ARG,Argentina,2004,Export,239144.317
KOR,"Korea, Rep.",AUS,Australia,2004,Export,3378476.412
KOR,"Korea, Rep.",BRA,Brazil,2004,Export,1784642.495
KOR,"Korea, Rep.",CAN,Canada,2004,Export,3383074.143
KOR,"Korea, Rep.",CHN,China,2004,Export,49763175.463
KOR,"Korea, Rep.",DEU,Germany,2004,Export,8334231.644
KOR,Rep. of Korea,EUN,European Union,2004,Export,38307681.644
KOR,"Korea, Rep.",FRA,France,2004,Export,2707633.86
KOR,"Korea, Rep.",GBR,United Kingdom,2004,Export,5515983.001
KOR,"Korea, Rep.",IDN,Indonesia,2004,Export,3677739.652
KOR,"Korea, Rep.",IND,India,2004,Export,3631977.756
KOR,"Korea, Rep.",ITA,Italy,2004,Export,3407536.409
KOR,"Korea, Rep.",JPN,Japan,2004,Export,21701329.913
KOR,"Korea, Rep.",MEX,Mexico,2004,Export,2993948.862
KOR,"Korea, Rep.",RUS,Russian Federation,2004,Export,2339328.688
KOR,"Korea, Rep.",SAU,Saudi Arabia,2004,Export,1708142.864
KOR,"Korea, Rep.",TUR,Turkey,2004,Export,2356220.789
KOR,"Korea, Rep.",USA,United States,2004,Export,43026562.199
KOR,"Korea, Rep.",ZAF,South Africa,2004,Export,959433.487
MEX,Mexico,ARG,Argentina,2004,Export,417487.395
MEX,Mexico,AUS,Australia,2004,Export,164487.752
MEX,Mexico,BRA,Brazil,2004,Export,572642.685
MEX,Mexico,CAN,Canada,2004,Export,2780862.821
MEX,Mexico,CHN,China,2004,Export,473737.978
MEX,Mexico,DEU,Germany,2004,Export,1921905.247
MEX,Mexico,EUN,European Union,2004,Export,8601295.647
MEX,Mexico,FRA,France,2004,Export,411679.726
MEX,Mexico,GBR,United Kingdom,2004,Export,773099.126
MEX,Mexico,IDN,Indonesia,2004,Export,14351.691
MEX,Mexico,IND,India,2004,Export,441013.957
MEX,Mexico,ITA,Italy,2004,Export,217924.273
MEX,Mexico,JPN,Japan,2004,Export,544332.032
MEX,Mexico,KOR,"Korea, Rep.",2004,Export,110780.214
MEX,Mexico,RUS,Russian Federation,2004,Export,12914.321
MEX,Mexico,SAU,Saudi Arabia,2004,Export,12870.615
MEX,Mexico,TUR,Turkey,2004,Export,17173.526
MEX,Mexico,USA,United States,2004,Export,166533178.158
MEX,Mexico,ZAF,South Africa,2004,Export,22874.243
RUS,Russian Federation,ARG,Argentina,2004,Export,37236.643
RUS,Russian Federation,AUS,Australia,2004,Export,21848.434
RUS,Russian Federation,BRA,Brazil,2004,Export,368603.157
RUS,Russian Federation,CAN,Canada,2004,Export,500445.92
RUS,Russian Federation,CHN,China,2004,Export,10105068.535
RUS,Russian Federation,DEU,Germany,2004,Export,13302044.425
RUS,Russian Federation,EUN,European Union,2004,Export,105608784.441
RUS,Russian Federation,FRA,France,2004,Export,4424658.284
RUS,Russian Federation,GBR,United Kingdom,2004,Export,5640218.145
RUS,Russian Federation,IDN,Indonesia,2004,Export,145403.827
RUS,Russian Federation,IND,India,2004,Export,2502042.821
RUS,Russian Federation,ITA,Italy,2004,Export,12087832.271
RUS,Russian Federation,JPN,Japan,2004,Export,3403887.816
RUS,Russian Federation,KOR,"Korea, Rep.",2004,Export,1963345.002
RUS,Russian Federation,MEX,Mexico,2004,Export,180864.605
RUS,Russian Federation,SAU,Saudi Arabia,2004,Export,138177.154
RUS,Russian Federation,TUR,Turkey,2004,Export,7440237.951
RUS,Russian Federation,USA,United States,2004,Export,6625955.25
RUS,Russian Federation,ZAF,South Africa,2004,Export,9069.901
SAU,Saudi Arabia,ARG,Argentina,2004,Export,390.667
SAU,Saudi Arabia,AUS,Australia,2004,Export,120931.351
SAU,Saudi Arabia,BRA,Brazil,2004,Export,12420.015
SAU,Saudi Arabia,CAN,Canada,2004,Export,19414.424
SAU,Saudi Arabia,CHN,China,2004,Export,900776.593
SAU,Saudi Arabia,DEU,Germany,2004,Export,31533.106
SAU,Saudi Arabia,EUN,European Union,2004,Export,20248730.186
SAU,Saudi Arabia,FRA,France,2004,Export,26497.633
SAU,Saudi Arabia,GBR,United Kingdom,2004,Export,142780.978
SAU,Saudi Arabia,IDN,Indonesia,2004,Export,84461.172
SAU,Saudi Arabia,IND,India,2004,Export,478186.197
SAU,Saudi Arabia,ITA,Italy,2004,Export,292997.967
SAU,Saudi Arabia,JPN,Japan,2004,Export,218112.006
SAU,Saudi Arabia,KOR,"Korea, Rep.",2004,Export,442180.553
SAU,Saudi Arabia,MEX,Mexico,2004,Export,627.201
SAU,Saudi Arabia,RUS,Russian Federation,2004,Export,255.467
SAU,Saudi Arabia,TUR,Turkey,2004,Export,180237.292
SAU,Saudi Arabia,USA,United States,2004,Export,449401.628
SAU,Saudi Arabia,ZAF,South Africa,2004,Export,161048.468
TUR,Turkey,ARG,Argentina,2004,Export,19910.306
TUR,Turkey,AUS,Australia,2004,Export,226777.202
TUR,Turkey,BRA,Brazil,2004,Export,69355.258
TUR,Turkey,CAN,Canada,2004,Export,343896.433
TUR,Turkey,CHN,China,2004,Export,391585.394
TUR,Turkey,DEU,Germany,2004,Export,8745282.461
TUR,Turkey,EUN,European Union,2004,Export,40869222.322
TUR,Turkey,FRA,France,2004,Export,3668417.719
TUR,Turkey,GBR,United Kingdom,2004,Export,5543924.406
TUR,Turkey,IDN,Indonesia,2004,Export,54118.661
TUR,Turkey,IND,India,2004,Export,136317.405
TUR,Turkey,ITA,Italy,2004,Export,4641198.801
TUR,Turkey,JPN,Japan,2004,Export,190116.694
TUR,Turkey,KOR,"Korea, Rep.",2004,Export,79623.159
TUR,Turkey,MEX,Mexico,2004,Export,150607.569
TUR,Turkey,RUS,Russian Federation,2004,Export,1859186.551
TUR,Turkey,SAU,Saudi Arabia,2004,Export,768518.623
TUR,Turkey,USA,United States,2004,Export,4848743.205
TUR,Turkey,ZAF,South Africa,2004,Export,190113.321
USA,United States,ARG,Argentina,2004,Export,3023371.891
USA,United States,AUS,Australia,2004,Export,13160634.063
USA,United States,BRA,Brazil,2004,Export,12482929.273
USA,United States,CAN,Canada,2004,Export,164998657.212
USA,United States,CHN,China,2004,Export,32307684.396
USA,United States,DEU,Germany,2004,Export,27245703.399
USA,USA,EUN,European Union,2004,Export,198569325.335
USA,United States,FRA,France,2004,Export,19608458.517
USA,United States,GBR,United Kingdom,2004,Export,31663522.441
USA,United States,IDN,Indonesia,2004,Export,2623068.48
USA,United States,IND,India,2004,Export,5308331.883
USA,United States,ITA,Italy,2004,Export,9825768.899
USA,United States,JPN,Japan,2004,Export,49662383.065
USA,United States,KOR,"Korea, Rep.",2004,Export,24846995.251
USA,United States,MEX,Mexico,2004,Export,92977076.572
USA,United States,RUS,Russian Federation,2004,Export,2756741.349
USA,United States,SAU,Saudi Arabia,2004,Export,4689728.42
USA,United States,TUR,Turkey,2004,Export,3290289.313
USA,United States,ZAF,South Africa,2004,Export,2980779.888
ZAF,South Africa,ARG,Argentina,2004,Export,60792.362
ZAF,South Africa,AUS,Australia,2004,Export,1026879.61
ZAF,South Africa,BRA,Brazil,2004,Export,244609.264
ZAF,South Africa,CAN,Canada,2004,Export,360575.171
ZAF,South Africa,CHN,China,2004,Export,1055745.855
ZAF,South Africa,DEU,Germany,2004,Export,3236552.85
ZAF,South Africa,EUN,European Union,2004,Export,19679883.441
ZAF,South Africa,FRA,France,2004,Export,893817.525
ZAF,South Africa,GBR,United Kingdom,2004,Export,4215465.293
ZAF,South Africa,IDN,Indonesia,2004,Export,162762.152
ZAF,South Africa,IND,India,2004,Export,567192.023
ZAF,South Africa,ITA,Italy,2004,Export,1190562.558
ZAF,South Africa,JPN,Japan,2004,Export,4110387.168
ZAF,South Africa,KOR,"Korea, Rep.",2004,Export,698551.981
ZAF,South Africa,MEX,Mexico,2004,Export,128366.201
ZAF,South Africa,RUS,Russian Federation,2004,Export,98039.118
ZAF,South Africa,SAU,Saudi Arabia,2004,Export,224341.87
ZAF,South Africa,TUR,Turkey,2004,Export,158746.358
ZAF,South Africa,USA,United States,2004,Export,4689548.238
ARG,Argentina,AUS,Australia,2005,Export,145159.564
ARG,Argentina,BRA,Brazil,2005,Export,6328294.321
ARG,Argentina,CAN,Canada,2005,Export,295016.538
ARG,Argentina,CHN,China,2005,Export,3154288.661
ARG,Argentina,DEU,Germany,2005,Export,800601.66
ARG,Argentina,EUN,European Union,2005,Export,8125598.48
ARG,Argentina,FRA,France,2005,Export,385299.815
ARG,Argentina,GBR,United Kingdom,2005,Export,374544.499
ARG,Argentina,IDN,Indonesia,2005,Export,370344.796
ARG,Argentina,IND,India,2005,Export,723060.146
ARG,Argentina,ITA,Italy,2005,Export,983056.678
ARG,Argentina,JPN,Japan,2005,Export,284752.718
ARG,Argentina,KOR,"Korea, Rep.",2005,Export,344540.353
ARG,Argentina,MEX,Mexico,2005,Export,1157631.37
ARG,Argentina,RUS,Russian Federation,2005,Export,670224.095
ARG,Argentina,SAU,Saudi Arabia,2005,Export,232867.58
ARG,Argentina,TUR,Turkey,2005,Export,211116.976
ARG,Argentina,USA,United States,2005,Export,4570411.052
ARG,Argentina,ZAF,South Africa,2005,Export,491185.841
AUS,Australia,ARG,Argentina,2005,Export,118036.525
AUS,Australia,BRA,Brazil,2005,Export,657185.257
AUS,Australia,CAN,Canada,2005,Export,1364331.413
AUS,Australia,CHN,China,2005,Export,12302482.046
AUS,Australia,DEU,Germany,2005,Export,1031911.616
AUS,Australia,EUN,European Union,2005,Export,12332422.847
AUS,Australia,FRA,France,2005,Export,879807.801
AUS,Australia,GBR,United Kingdom,2005,Export,3788420.958
AUS,Australia,IDN,Indonesia,2005,Export,2749269.948
AUS,Australia,IND,India,2005,Export,5322623.416
AUS,Australia,ITA,Italy,2005,Export,1145249.838
AUS,Australia,JPN,Japan,2005,Export,21703963.59
AUS,Australia,KOR,"Korea, Rep.",2005,Export,8359626.573
AUS,Australia,MEX,Mexico,2005,Export,637343.04
AUS,Australia,RUS,Russian Federation,2005,Export,253953.498
AUS,Australia,SAU,Saudi Arabia,2005,Export,1468734.517
AUS,Australia,TUR,Turkey,2005,Export,263072.744
AUS,Australia,USA,United States,2005,Export,7069127.457
AUS,Australia,ZAF,South Africa,2005,Export,1424562.703
BRA,Brazil,ARG,Argentina,2005,Export,9967855.202
BRA,Brazil,AUS,Australia,2005,Export,464101.221
BRA,Brazil,CAN,Canada,2005,Export,1948519.185
BRA,Brazil,CHN,China,2005,Export,6826868.482
BRA,Brazil,DEU,Germany,2005,Export,5058804.999
BRA,Brazil,EUN,European Union,2005,Export,29958189.67
BRA,Brazil,FRA,France,2005,Export,2566710.354
BRA,Brazil,GBR,United Kingdom,2005,Export,2598579.864
BRA,Brazil,IDN,Indonesia,2005,Export,498560.654
BRA,Brazil,IND,India,2005,Export,1137748.151
BRA,Brazil,ITA,Italy,2005,Export,3228479.1
BRA,Brazil,JPN,Japan,2005,Export,3452619.654
BRA,Brazil,KOR,"Korea, Rep.",2005,Export,1896822.597
BRA,Brazil,MEX,Mexico,2005,Export,4076225.055
BRA,Brazil,RUS,Russian Federation,2005,Export,2913723.924
BRA,Brazil,SAU,Saudi Arabia,2005,Export,1203510.918
BRA,Brazil,TUR,Turkey,2005,Export,559332.691
BRA,Brazil,USA,United States,2005,Export,22912151.598
BRA,Brazil,ZAF,South Africa,2005,Export,1371029.86
CAN,Canada,ARG,Argentina,2005,Export,127732.64
CAN,Canada,AUS,Australia,2005,Export,1222526.483
CAN,Canada,BRA,Brazil,2005,Export,877766.735
CAN,Canada,CHN,China,2005,Export,5583863.731
CAN,Canada,DEU,Germany,2005,Export,2407295.132
CAN,Canada,EUN,European Union,2005,Export,21989941.925
CAN,Canada,FRA,France,2005,Export,1863828.25
CAN,Canada,GBR,United Kingdom,2005,Export,6307493.318
CAN,Canada,IDN,Indonesia,2005,Export,564275.675
CAN,Canada,IND,India,2005,Export,855348.746
CAN,Canada,ITA,Italy,2005,Export,1507851.653
CAN,Canada,JPN,Japan,2005,Export,7410582.859
CAN,Canada,KOR,"Korea, Rep.",2005,Export,2270757.161
CAN,Canada,MEX,Mexico,2005,Export,2658098.538
CAN,Canada,RUS,Russian Federation,2005,Export,423956.023
CAN,Canada,SAU,Saudi Arabia,2005,Export,326657.949
CAN,Canada,TUR,Turkey,2005,Export,378091.753
CAN,Canada,USA,United States,2005,Export,283644308.517
CAN,Canada,ZAF,South Africa,2005,Export,331110.67
CHN,China,ARG,Argentina,2005,Export,1324429.053
CHN,China,AUS,Australia,2005,Export,11061500.935
CHN,China,BRA,Brazil,2005,Export,4827209.396
CHN,China,CAN,Canada,2005,Export,11653674.562
CHN,China,DEU,Germany,2005,Export,32527131.213
CHN,China,EUN,European Union,2005,Export,199981048.902
CHN,China,FRA,France,2005,Export,11691652.57
CHN,China,GBR,United Kingdom,2005,Export,18976473.583
CHN,China,IDN,Indonesia,2005,Export,8350368.154
CHN,China,IND,India,2005,Export,8934277.108
CHN,China,ITA,Italy,2005,Export,11690507.119
CHN,China,JPN,Japan,2005,Export,83986277.412
CHN,China,KOR,"Korea, Rep.",2005,Export,35107775.981
CHN,China,MEX,Mexico,2005,Export,5537687.359
CHN,China,RUS,Russian Federation,2005,Export,13211283.269
CHN,China,SAU,Saudi Arabia,2005,Export,3824415.297
CHN,China,TUR,Turkey,2005,Export,4253725.596
CHN,China,USA,United States,2005,Export,163180459.034
CHN,China,ZAF,South Africa,2005,Export,3825965.079
DEU,Germany,ARG,Argentina,2005,Export,1297410.0
DEU,Germany,AUS,Australia,2005,Export,6243205.0
DEU,Germany,BRA,Brazil,2005,Export,6814719.0
DEU,Germany,CAN,Canada,2005,Export,6834173.0
DEU,Germany,CHN,China,2005,Export,26339982.0
DEU,Germany,FRA,France,2005,Export,98354819.0
DEU,Germany,GBR,United Kingdom,2005,Export,75159998.0
DEU,Germany,IDN,Indonesia,2005,Export,1797637.0
DEU,Germany,IND,India,2005,Export,5208753.0
DEU,Germany,ITA,Italy,2005,Export,67002331.0
DEU,Germany,JPN,Japan,2005,Export,16610514.0
DEU,Germany,KOR,"Korea, Rep.",2005,Export,8805782.0
DEU,Germany,MEX,Mexico,2005,Export,7340038.0
DEU,Germany,RUS,Russian Federation,2005,Export,21413908.0
DEU,Germany,SAU,Saudi Arabia,2005,Export,5023655.0
DEU,Germany,TUR,Turkey,2005,Export,15887815.0
DEU,Germany,USA,United States,2005,Export,86050473.0
DEU,Germany,ZAF,South Africa,2005,Export,8292675.0
EUN,European Union,ARG,Argentina,2005,Export,5036938.043
EUN,European Union,AUS,Australia,2005,Export,25938528.867
EUN,European Union,BRA,Brazil,2005,Export,19878060.579
EUN,European Union,CAN,Canada,2005,Export,28873119.438
EUN,European Union,CHN,China,2005,Export,64261778.302
EUN,European Union,IDN,Indonesia,2005,Export,5930503.983
EUN,European Union,IND,India,2005,Export,26389423.037
EUN,European Union,JPN,Japan,2005,Export,54271586.773
EUN,European Union,KOR,Rep. of Korea,2005,Export,25133113.777
EUN,European Union,MEX,Mexico,2005,Export,20912343.68
EUN,European Union,RUS,Russian Federation,2005,Export,70398808.587
EUN,European Union,SAU,Saudi Arabia,2005,Export,19167968.201
EUN,European Union,TUR,Turkey,2005,Export,55411489.748
EUN,European Union,USA,USA,2005,Export,311448249.771
EUN,European Union,ZAF,South Africa,2005,Export,22343668.599
FRA,France,ARG,Argentina,2005,Export,756177.035
FRA,France,AUS,Australia,2005,Export,3031022.671
FRA,France,BRA,Brazil,2005,Export,2772820.005
FRA,France,CAN,Canada,2005,Export,3010954.287
FRA,France,CHN,China,2005,Export,7205194.162
FRA,France,DEU,Germany,2005,Export,63112311.077
FRA,France,GBR,United Kingdom,2005,Export,38237980.968
FRA,France,IDN,Indonesia,2005,Export,555581.542
FRA,France,IND,India,2005,Export,2286825.2
FRA,France,ITA,Italy,2005,Export,39877082.265
FRA,France,JPN,Japan,2005,Export,6732357.219
FRA,France,KOR,"Korea, Rep.",2005,Export,2956720.256
FRA,France,MEX,Mexico,2005,Export,2062229.518
FRA,France,RUS,Russian Federation,2005,Export,4182567.638
FRA,France,SAU,Saudi Arabia,2005,Export,2054108.349
FRA,France,TUR,Turkey,2005,Export,5799787.691
FRA,France,USA,United States,2005,Export,31113171.077
FRA,France,ZAF,South Africa,2005,Export,2341953.842
GBR,United Kingdom,ARG,Argentina,2005,Export,306924.531
GBR,United Kingdom,AUS,Australia,2005,Export,4955625.765
GBR,United Kingdom,BRA,Brazil,2005,Export,1526679.847
GBR,United Kingdom,CAN,Canada,2005,Export,6044409.701
GBR,United Kingdom,CHN,China,2005,Export,5139824.281
GBR,United Kingdom,DEU,Germany,2005,Export,41794206.016
GBR,United Kingdom,FRA,France,2005,Export,36467378.217
GBR,United Kingdom,IDN,Indonesia,2005,Export,680216.404
GBR,United Kingdom,IND,India,2005,Export,5369974.567
GBR,United Kingdom,ITA,Italy,2005,Export,15830011.629
GBR,United Kingdom,JPN,Japan,2005,Export,7103262.222
GBR,United Kingdom,KOR,"Korea, Rep.",2005,Export,3073936.922
GBR,United Kingdom,MEX,Mexico,2005,Export,1159366.997
GBR,United Kingdom,RUS,Russian Federation,2005,Export,3415748.416
GBR,United Kingdom,SAU,Saudi Arabia,2005,Export,2907494.258
GBR,United Kingdom,TUR,Turkey,2005,Export,4046540.203
GBR,United Kingdom,USA,United States,2005,Export,56706301.526
GBR,United Kingdom,ZAF,South Africa,2005,Export,3791481.329
IDN,Indonesia,ARG,Argentina,2005,Export,119350.303
IDN,Indonesia,AUS,Australia,2005,Export,2227607.92
IDN,Indonesia,BRA,Brazil,2005,Export,402604.341
IDN,Indonesia,CAN,Canada,2005,Export,464347.892
IDN,Indonesia,CHN,China,2005,Export,6662353.805
IDN,Indonesia,DEU,Germany,2005,Export,1781580.473
IDN,Indonesia,EUN,European Union,2005,Export,13523311.062
IDN,Indonesia,FRA,France,2005,Export,643081.819
IDN,Indonesia,GBR,United Kingdom,2005,Export,1291476.712
IDN,Indonesia,IND,India,2005,Export,2878347.7
IDN,Indonesia,ITA,Italy,2005,Export,1007183.208
IDN,Indonesia,JPN,Japan,2005,Export,18049139.737
IDN,Indonesia,KOR,"Korea, Rep.",2005,Export,7085635.813
IDN,Indonesia,MEX,Mexico,2005,Export,277085.179
IDN,Indonesia,RUS,Russian Federation,2005,Export,244791.141
IDN,Indonesia,SAU,Saudi Arabia,2005,Export,524241.753
IDN,Indonesia,TUR,Turkey,2005,Export,565888.165
IDN,Indonesia,USA,United States,2005,Export,9889195.575
IDN,Indonesia,ZAF,South Africa,2005,Export,313999.066
IND,India,ARG,Argentina,2005,Export,258971.08
IND,India,AUS,Australia,2005,Export,826594.105
IND,India,BRA,Brazil,2005,Export,969811.754
IND,India,CAN,Canada,2005,Export,991106.837
IND,India,CHN,China,2005,Export,7183792.308
IND,India,DEU,Germany,2005,Export,3483160.508
IND,India,EUN,European Union,2005,Export,23741281.835
IND,India,FRA,France,2005,Export,2015680.07
IND,India,GBR,United Kingdom,2005,Export,4958861.009
IND,India,IDN,Indonesia,2005,Export,1390065.915
IND,India,ITA,Italy,2005,Export,2528081.572
IND,India,JPN,Japan,2005,Export,2455238.945
IND,India,KOR,"Korea, Rep.",2005,Export,1519552.447
IND,India,MEX,Mexico,2005,Export,405763.796
IND,India,RUS,Russian Federation,2005,Export,705685.224
IND,India,SAU,Saudi Arabia,2005,Export,1713419.858
IND,India,TUR,Turkey,2005,Export,929999.072
IND,India,USA,United States,2005,Export,16542685.101
IND,India,ZAF,South Africa,2005,Export,1404100.618
ITA,Italy,ARG,Argentina,2005,Export,783559.119
ITA,Italy,AUS,Australia,2005,Export,3108390.643
ITA,Italy,BRA,Brazil,2005,Export,2502034.325
ITA,Italy,CAN,Canada,2005,Export,3014192.829
ITA,Italy,CHN,China,2005,Export,5658289.562
ITA,Italy,DEU,Germany,2005,Export,48804633.918
ITA,Italy,FRA,France,2005,Export,45521829.813
ITA,Italy,GBR,United Kingdom,2005,Export,24393365.03
ITA,Italy,IDN,Indonesia,2005,Export,590472.319
ITA,Italy,IND,India,2005,Export,2043744.872
ITA,Italy,JPN,Japan,2005,Export,5611383.326
ITA,Italy,KOR,"Korea, Rep.",2005,Export,2518779.379
ITA,Italy,MEX,Mexico,2005,Export,2617283.157
ITA,Italy,RUS,Russian Federation,2005,Export,7536237.069
ITA,Italy,SAU,Saudi Arabia,2005,Export,2226333.258
ITA,Italy,TUR,Turkey,2005,Export,7497700.22
ITA,Italy,USA,United States,2005,Export,29666491.406
ITA,Italy,ZAF,South Africa,2005,Export,1586342.648
JPN,Japan,ARG,Argentina,2005,Export,543186.73
JPN,Japan,AUS,Australia,2005,Export,12418294.285
JPN,Japan,BRA,Brazil,2005,Export,2712565.904
JPN,Japan,CAN,Canada,2005,Export,8805554.909
JPN,Japan,CHN,China,2005,Export,80074348.387
JPN,Japan,DEU,Germany,2005,Export,18646424.017
